date,fear_greed_index,momentum,strength,breadth,put_call,volatility,credit_spread,safe_haven
2011-01-12,62.29,88.09,62.83,40.69,62.68,62.68,57.98,61.05
2011-01-13,61.3,86.29,64.8,40.42,61.28,61.28,60.01,55.0
2011-01-14,60.7,89.25,54.96,30.03,66.45,66.45,57.98,59.79
2011-01-18,63.7,89.01,71.66,30.3,63.72,63.72,60.07,67.4
2011-01-19,53.85,82.8,48.81,14.81,54.93,54.93,60.21,60.44
2011-01-20,51.57,81.31,43.33,9.94,50.75,50.75,60.36,64.59
2011-01-21,47.39,81.73,29.23,5.68,47.63,47.63,60.48,59.36
2011-01-24,51.22,83.89,34.2,11.97,52.43,52.43,62.66,60.97
2011-01-25,49.54,83.11,25.97,7.14,52.59,52.59,64.83,60.55
2011-01-26,57.93,84.35,50.49,25.78,57.88,57.88,69.03,60.14
2011-01-27,63.15,84.52,65.96,35.33,60.34,60.34,71.18,64.39
2011-01-28,49.18,74.55,48.5,19.2,35.95,35.95,73.29,56.82
2011-01-31,54.96,77.67,60.17,28.52,38.82,38.82,75.41,65.3
2011-02-01,56.92,85.28,47.5,23.11,50.47,50.47,75.47,66.12
2011-02-02,59.46,83.0,47.83,39.22,52.41,52.41,75.52,65.82
2011-02-03,64.54,83.28,70.57,50.29,55.89,55.89,75.54,60.32
2011-02-04,69.96,83.82,84.13,57.6,59.99,59.99,77.62,66.54
2011-02-07,70.76,86.01,85.64,58.22,57.28,57.28,81.69,69.18
2011-02-08,71.67,87.0,82.78,53.9,59.41,59.41,83.64,75.57
2011-02-09,68.99,84.45,81.42,48.42,58.26,58.26,83.54,68.6
2011-02-10,71.71,83.72,99.54,56.67,55.87,55.87,83.42,66.85
2011-02-11,73.39,85.34,100.0,62.15,57.74,57.74,83.3,67.43
2011-02-14,72.48,85.43,100.0,64.28,55.57,55.57,83.18,63.32
2011-02-15,70.64,82.74,100.0,52.8,52.59,52.59,95.14,58.65
2011-02-16,74.3,84.72,100.0,72.76,50.13,50.13,94.78,67.61
2011-02-17,75.36,85.08,100.0,82.3,50.83,50.83,94.46,64.01
2011-02-18,76.62,84.83,100.0,86.49,51.74,51.74,94.14,67.42
2011-02-22,60.56,73.58,86.75,69.09,23.58,23.58,93.81,53.53
2011-02-23,53.32,69.67,64.61,62.41,15.89,15.89,91.5,53.29
2011-02-24,52.77,68.25,72.19,53.38,21.97,21.97,87.29,44.37
2011-02-25,61.82,72.36,95.7,57.25,35.87,35.87,89.02,46.7
2011-02-28,63.99,74.01,83.93,61.96,41.61,41.61,88.74,56.09
2011-03-01,53.66,65.48,76.46,52.2,25.21,25.21,86.54,44.54
2011-03-02,56.64,65.46,81.9,61.67,28.05,28.05,88.27,43.11
2011-03-03,63.82,72.76,87.54,65.53,41.8,41.8,84.2,53.1
2011-03-04,60.86,68.44,92.94,57.6,39.34,39.34,84.03,44.35
2011-03-07,52.83,63.73,77.23,43.43,30.12,30.12,85.77,39.42
2011-03-08,56.23,67.2,79.82,44.78,36.0,36.0,85.55,44.25
2011-03-09,53.7,65.83,75.91,44.76,33.97,33.97,85.35,36.11
2011-03-10,47.52,56.32,69.63,42.61,24.45,24.45,87.05,28.14
2011-03-11,53.63,59.05,86.03,42.88,36.15,36.15,86.82,28.31
2011-03-14,50.37,55.69,83.02,35.02,30.32,30.32,88.47,29.77
2011-03-15,46.37,50.06,97.88,47.32,12.08,12.08,84.49,20.68
2011-03-16,42.14,40.81,100.0,56.41,0.0,0.0,84.33,13.4
2011-03-17,40.92,46.46,90.59,40.39,4.61,4.61,82.32,17.44
2011-03-18,47.04,48.07,100.0,42.94,17.34,17.34,85.91,17.7
2011-03-21,55.08,54.48,96.98,43.39,40.09,40.09,87.6,22.96
2011-03-22,56.67,52.41,87.11,53.28,42.89,42.89,85.58,32.56
2011-03-23,62.36,53.27,92.37,69.87,49.16,49.16,85.42,37.29
2011-03-24,67.05,57.13,98.74,70.59,56.07,56.07,85.27,45.45
2011-03-25,65.99,58.1,100.0,59.19,56.81,56.81,85.09,45.92
2011-03-28,60.9,56.35,88.48,58.23,48.43,48.43,83.08,43.27
2011-03-29,65.64,59.14,87.79,62.83,56.15,56.15,82.95,54.45
2011-03-30,68.89,61.7,100.0,69.56,58.96,58.96,84.63,48.42
2011-03-31,67.07,60.31,100.0,67.4,58.88,58.88,84.45,39.57
2011-04-01,68.4,62.08,100.0,67.66,60.81,60.81,82.47,44.97
2011-04-04,69.32,61.75,100.0,73.49,60.2,60.2,84.14,45.45
2011-04-05,70.35,61.16,100.0,82.31,61.64,61.64,83.98,41.75
2011-04-06,72.23,61.67,100.0,79.67,63.62,63.62,85.62,51.41
2011-04-07,73.18,60.48,100.0,84.89,62.5,62.5,78.28,63.6
2011-04-08,66.44,58.16,87.64,62.77,58.38,58.38,80.0,59.72
2011-04-11,67.14,56.44,80.7,59.82,65.44,65.44,81.69,60.42
2011-04-12,65.76,52.49,84.55,53.99,62.34,62.34,81.59,63.0
2011-04-13,67.36,52.25,89.05,50.65,63.3,63.3,81.49,71.52
2011-04-14,69.14,51.93,89.8,62.42,66.92,66.92,81.39,64.61
2011-04-15,72.12,53.42,100.0,64.72,72.26,72.26,81.29,60.92
2011-04-18,68.13,47.95,94.69,62.15,62.84,62.84,97.05,49.4
2011-04-19,70.46,50.28,89.98,65.32,69.35,69.35,96.71,52.24
2011-04-20,75.34,56.19,99.36,70.65,73.63,73.63,96.38,57.55
2011-04-21,75.47,58.29,99.35,67.64,75.64,75.64,97.78,53.94
2011-04-25,71.87,57.15,95.68,64.12,69.24,69.24,97.44,50.22
2011-04-26,72.74,60.91,90.79,69.14,69.94,69.94,97.08,51.38
2011-04-27,71.66,63.36,81.61,62.12,71.29,71.29,100.0,51.95
2011-04-28,70.6,64.55,81.36,52.16,75.22,75.22,94.68,51.0
2011-04-29,69.37,65.08,77.8,47.85,74.09,74.09,96.08,50.61
2011-05-02,65.77,63.71,74.59,41.97,66.67,66.67,97.43,49.36
2011-05-03,60.84,61.57,63.5,35.87,62.41,62.41,93.75,46.41
2011-05-04,56.4,57.81,59.9,21.59,59.63,59.63,95.12,41.1
2011-05-05,57.12,53.11,78.74,43.71,52.25,52.25,91.42,28.35
2011-05-06,56.18,54.47,76.01,40.67,50.16,50.16,91.05,30.76
2011-05-09,61.88,56.2,81.41,58.82,57.77,57.77,89.08,32.09
2011-05-10,69.24,59.54,91.83,74.67,65.59,65.59,88.75,38.7
2011-05-11,65.35,53.86,89.72,70.17,58.0,58.0,88.44,39.23
2011-05-12,69.45,55.73,96.31,73.73,63.49,63.49,88.14,45.26
2011-05-13,64.07,51.44,91.42,68.71,55.99,55.99,86.22,38.72
2011-05-16,59.69,48.1,91.78,57.77,47.42,47.42,87.53,37.84
2011-05-17,59.12,47.42,82.64,56.56,51.56,51.56,85.6,38.49
2011-05-18,65.14,50.96,87.42,65.35,60.6,60.6,85.29,45.77
2011-05-19,64.95,51.39,86.31,56.05,66.04,66.04,89.72,39.07
2011-05-20,59.7,47.22,88.87,58.29,48.86,48.86,92.47,33.33
2011-05-23,53.4,41.09,79.92,51.93,40.14,40.14,92.03,28.52
2011-05-24,53.21,40.14,75.25,50.91,43.15,43.15,93.17,26.71
2011-05-25,54.81,41.09,74.03,57.42,48.61,48.61,91.18,22.75
2011-05-26,57.93,42.46,76.57,60.38,55.82,55.82,92.31,22.16
2011-05-27,59.82,43.84,79.64,66.99,54.72,54.72,94.94,23.92
2011-05-31,60.08,48.25,70.65,60.8,58.48,58.48,96.02,27.86
2011-06-01,47.04,36.73,64.69,64.0,25.73,25.73,95.53,16.89
2011-06-02,49.51,35.79,63.95,66.88,27.32,27.32,96.59,28.69
2011-06-03,43.18,30.71,52.38,37.83,27.69,27.69,96.12,29.86
2011-06-06,36.87,25.14,42.21,29.27,20.22,20.22,95.67,25.35
2011-06-07,40.0,24.29,54.2,36.36,24.67,24.67,95.26,20.57
2011-06-08,29.62,21.91,40.53,12.51,14.86,14.86,93.38,9.31
2011-06-09,34.55,25.13,38.85,11.32,27.32,27.32,91.55,20.32
2011-06-10,25.67,18.3,34.63,0.81,13.86,13.86,91.32,6.94
2011-06-13,24.17,18.47,28.51,0.0,5.14,5.14,95.62,16.29
2011-06-14,35.02,24.31,41.77,9.48,22.49,22.49,92.31,32.26
2011-06-15,26.88,15.95,41.01,16.75,0.0,0.0,92.08,22.36
2011-06-16,22.15,16.78,31.59,2.37,0.0,0.0,91.87,12.43
2011-06-17,23.96,18.21,36.69,7.77,0.0,0.0,90.16,14.88
2011-06-20,28.88,20.69,42.95,10.63,8.99,8.99,89.99,19.9
2011-06-21,39.32,26.84,51.34,26.72,22.57,22.57,91.39,33.79
2011-06-22,40.59,23.56,52.11,31.68,27.12,27.12,89.61,32.9
2011-06-23,37.79,21.97,54.73,35.17,18.83,18.83,89.43,25.57
2011-06-24,31.31,16.23,56.49,34.09,0.0,0.0,87.69,24.64
2011-06-27,31.78,20.38,47.21,20.78,7.28,7.28,87.53,31.99
2011-06-28,40.6,26.14,51.35,33.39,23.7,23.7,89.01,36.94
2011-06-29,51.2,29.65,51.75,39.26,45.03,45.03,90.51,57.18
2011-06-30,53.47,34.12,50.24,37.92,53.57,53.57,90.34,54.56
2011-07-01,60.72,40.91,51.21,51.47,61.06,61.06,91.79,67.56
2011-07-05,59.03,39.63,44.43,55.08,59.11,59.11,88.35,67.48
2011-07-06,55.36,39.71,41.33,38.15,56.06,56.06,88.24,67.98
2011-07-07,62.52,44.85,47.54,60.68,60.61,60.61,84.79,78.55
2011-07-08,58.03,40.63,39.65,53.18,60.81,60.81,86.36,64.74
2011-07-11,44.02,30.43,26.27,42.36,34.05,34.05,81.15,59.82
2011-07-12,39.22,27.81,26.48,49.38,18.78,18.78,79.32,54.0
2011-07-13,34.15,29.25,21.41,27.85,19.55,19.55,79.21,42.22
2011-07-14,29.57,25.46,7.94,12.05,10.98,10.98,79.13,60.44
2011-07-15,35.51,28.11,7.08,21.12,25.93,25.93,77.28,63.13
2011-07-18,26.18,23.45,0.0,0.0,11.21,11.21,77.19,60.18
2011-07-19,31.95,31.95,0.0,0.0,30.79,30.79,73.48,56.62
2011-07-20,31.93,31.2,0.0,0.0,32.71,32.71,73.35,53.53
2011-07-21,39.89,38.36,0.0,0.0,50.08,50.08,75.01,65.72
2011-07-22,39.81,38.57,0.0,0.0,50.78,50.78,71.2,67.33
2011-07-25,34.55,35.14,0.0,0.0,31.42,31.42,71.04,72.8
2011-07-26,29.31,32.64,0.0,0.0,22.63,22.63,69.03,58.23
2011-07-27,18.89,21.18,0.0,0.0,0.0,0.0,70.72,40.35
2011-07-28,17.01,19.28,0.0,0.0,0.0,0.0,68.7,31.11
2011-07-29,12.87,15.72,0.0,0.0,0.0,0.0,59.24,15.12
2011-08-01,9.99,13.69,0.0,0.0,0.0,0.0,53.52,2.72
2011-08-02,7.42,0.39,0.0,0.0,0.0,0.0,51.52,0.0
2011-08-03,9.31,3.53,0.0,0.0,3.24,3.24,55.15,0.0
2011-08-04,8.13,0.0,0.0,0.0,0.0,0.0,56.9,0.0
2011-08-05,7.84,0.0,0.0,0.0,0.0,0.0,54.87,0.0
2011-08-08,7.55,0.0,0.0,0.0,0.0,0.0,52.83,0.0
2011-08-09,6.98,0.0,0.0,0.0,0.0,0.0,48.87,0.0
2011-08-10,6.41,0.0,0.0,0.0,0.0,0.0,44.87,0.0
2011-08-11,5.28,0.0,0.0,0.0,0.0,0.0,36.95,0.0
2011-08-12,4.97,0.0,0.0,0.0,0.0,0.0,34.79,0.0
2011-08-15,5.27,0.0,0.0,2.36,0.0,0.0,34.53,0.0
2011-08-16,4.91,0.0,0.0,0.0,0.0,0.0,34.37,0.0
2011-08-17,9.56,0.0,0.0,0.0,3.54,3.54,59.87,0.0
2011-08-18,7.97,0.0,0.0,0.0,0.0,0.0,55.76,0.0
2011-08-19,6.81,0.0,0.0,0.0,0.0,0.0,47.64,0.0
2011-08-22,5.92,0.0,0.0,0.0,0.0,0.0,41.46,0.0
2011-08-23,5.61,0.0,0.0,0.0,0.0,0.0,39.25,0.0
2011-08-24,6.0,0.0,0.0,0.88,3.09,3.09,34.96,0.0
2011-08-25,4.96,0.0,0.0,0.0,0.0,0.0,34.69,0.0
2011-08-26,7.06,0.0,0.0,0.0,9.57,9.57,30.31,0.0
2011-08-29,16.31,4.49,0.0,21.6,25.34,25.34,30.06,7.34
2011-08-30,19.37,5.76,0.0,38.43,24.27,24.27,23.5,19.34
2011-08-31,23.42,8.21,0.0,43.44,31.15,31.15,25.3,24.68
2011-09-01,26.87,3.78,0.0,51.86,31.78,31.78,29.25,39.63
2011-09-02,19.37,0.0,0.0,48.22,24.71,24.71,24.73,13.21
2011-09-06,22.58,0.0,0.0,76.02,14.04,14.04,15.96,38.01
2011-09-07,27.75,4.18,0.0,78.52,30.24,30.24,11.57,39.48
2011-09-08,27.31,0.63,0.0,66.61,28.11,28.11,11.44,56.3
2011-09-09,13.97,0.0,0.0,45.45,13.96,13.96,9.22,15.19
2011-09-12,15.09,0.0,0.0,48.37,16.31,16.31,2.84,21.84
2011-09-13,17.19,0.0,0.0,47.53,25.03,25.03,2.95,19.82
2011-09-14,23.91,4.78,1.03,61.29,35.56,35.56,0.0,29.15
2011-09-15,30.88,11.84,0.15,66.7,46.74,46.74,0.0,44.01
2011-09-16,37.23,14.5,0.0,79.29,51.61,51.61,0.0,63.58
2011-09-19,33.9,11.2,0.0,70.89,46.58,46.58,0.0,62.07
2011-09-20,32.11,11.11,0.0,59.6,47.28,47.28,0.0,59.51
2011-09-21,20.53,0.73,0.0,32.28,32.83,32.83,19.18,25.85
2011-09-22,9.9,0.0,0.0,27.88,20.69,20.69,0.0,0.0
2011-09-23,13.55,0.0,0.0,40.47,23.1,23.1,0.0,8.18
2011-09-26,17.31,2.7,0.0,34.18,32.55,32.55,0.0,19.19
2011-09-27,17.83,7.3,0.0,25.59,38.43,38.43,0.0,15.04
2011-09-28,10.87,0.79,0.0,3.23,29.02,29.02,0.0,13.99
2011-09-29,12.69,4.5,0.0,0.0,38.07,38.07,0.0,8.16
2011-09-30,8.2,0.0,0.0,0.0,26.8,26.8,0.0,3.81
2011-10-03,6.8,0.0,0.0,0.0,21.33,21.33,0.0,4.96
2011-10-04,14.34,0.0,0.0,4.47,37.72,37.72,0.0,20.48
2011-10-05,16.86,4.0,0.0,3.04,48.4,48.4,0.0,14.19
2011-10-06,24.59,10.88,0.0,22.39,54.08,54.08,0.0,30.71
2011-10-07,24.84,8.87,0.0,13.22,55.13,55.13,0.0,41.51
2011-10-10,31.72,20.86,0.0,16.7,65.39,65.39,0.0,53.72
2011-10-11,30.48,21.52,0.0,10.87,66.45,66.45,0.0,48.08
2011-10-12,33.53,25.35,0.0,12.11,71.7,71.7,0.0,53.81
2011-10-13,32.21,24.75,0.0,12.44,73.76,73.76,0.0,40.75
2011-10-14,37.3,31.15,0.01,17.41,80.99,80.99,0.0,50.54
2011-10-17,31.47,24.7,0.0,16.15,65.53,65.53,0.0,48.34
2011-10-18,38.16,32.17,2.21,34.69,70.19,70.19,0.0,57.68
2011-10-19,39.13,28.13,1.91,49.05,61.4,61.4,0.0,72.01
2011-10-20,42.95,30.14,3.03,52.69,59.95,59.95,0.0,94.91
2011-10-21,49.72,37.13,9.92,64.32,70.22,70.22,0.0,96.22
2011-10-24,54.3,42.09,18.35,79.18,76.19,76.19,0.0,88.11
2011-10-25,44.89,35.2,14.42,62.81,67.02,67.02,0.0,67.76
2011-10-26,53.04,39.35,15.7,85.98,74.12,74.12,0.0,81.97
2011-10-27,64.19,52.0,22.78,100.0,87.28,87.28,0.0,100.0
2011-10-28,64.94,52.38,24.01,100.0,89.09,89.09,0.0,100.0
2011-10-31,58.78,43.4,21.43,100.0,71.35,71.35,3.94,100.0
2011-11-01,49.37,33.56,17.67,96.85,55.77,55.77,4.38,81.6
2011-11-02,53.46,39.65,21.12,92.39,61.99,61.99,14.57,82.47
2011-11-03,55.52,46.79,23.35,83.33,68.8,68.8,16.22,81.31
2011-11-04,57.79,44.84,26.36,100.0,69.37,69.37,15.03,79.58
2011-11-07,55.04,47.48,24.6,91.82,70.05,70.05,15.26,66.02
2011-11-08,58.1,52.14,22.77,86.89,77.32,77.32,18.25,71.97
2011-11-09,41.39,38.62,17.6,69.61,49.76,49.76,15.7,48.67
2011-11-10,46.46,42.11,17.35,70.93,60.62,60.62,14.56,59.08
2011-11-11,51.44,49.56,21.54,78.16,69.34,69.34,14.8,57.33
2011-11-14,51.43,46.26,22.18,88.69,65.65,65.65,10.97,60.61
2011-11-15,49.03,48.34,21.56,75.95,64.94,64.94,12.62,54.88
2011-11-16,45.11,42.38,20.06,74.22,57.54,57.54,12.9,51.11
2011-11-17,39.83,36.5,16.67,65.58,54.39,54.39,10.51,40.78
2011-11-18,39.57,36.72,15.92,51.35,62.12,62.12,16.15,32.62
2011-11-21,34.15,30.34,17.1,38.43,58.86,58.86,12.39,23.05
2011-11-22,35.94,29.32,15.47,42.0,61.59,61.59,10.03,31.59
2011-11-23,29.35,22.02,13.85,36.67,55.02,55.02,7.74,15.11
2011-11-25,25.63,21.73,14.15,25.23,53.57,53.57,10.71,0.45
2011-11-28,32.34,32.36,17.35,28.04,61.22,61.22,14.94,11.29
2011-11-29,37.34,33.55,16.84,30.65,65.83,65.83,16.49,32.15
2011-11-30,49.89,49.38,21.5,46.18,74.67,74.67,18.0,64.84
2011-12-01,46.87,48.86,21.29,38.98,75.32,75.32,10.47,57.86
2011-12-02,44.23,48.98,21.41,34.99,74.17,74.17,10.79,45.12
2011-12-05,45.76,53.02,22.85,31.73,72.33,72.33,17.5,50.57
2011-12-06,45.8,53.62,22.11,33.34,70.73,70.73,16.44,53.63
2011-12-07,43.5,54.52,19.74,31.62,68.39,68.39,15.37,46.49
2011-12-08,40.85,46.58,16.51,33.98,61.31,61.31,13.07,53.2
2011-12-09,47.41,53.17,19.0,39.55,74.84,74.84,13.33,57.12
2011-12-12,43.91,47.61,18.23,29.96,76.24,76.24,16.08,43.0
2011-12-13,41.07,44.52,12.5,15.82,75.95,75.95,17.54,45.2
2011-12-14,38.04,40.49,12.22,16.16,72.83,72.83,16.47,35.3
2011-12-15,41.15,42.0,14.0,21.54,75.31,75.31,15.43,44.47
2011-12-16,44.13,43.54,15.75,31.09,77.51,77.51,14.41,49.11
2011-12-19,40.32,39.4,13.04,26.08,74.58,74.58,12.17,42.36
2011-12-20,47.51,50.92,16.44,30.07,80.07,80.07,10.0,65.02
2011-12-21,51.52,51.89,18.78,38.93,85.84,85.84,5.45,73.89
2011-12-22,55.63,55.34,21.75,49.74,86.13,86.13,5.87,84.45
2011-12-23,56.64,59.15,21.2,47.77,86.95,86.95,7.47,86.98
2011-12-27,52.35,59.42,20.38,38.71,82.13,82.13,6.65,77.01
2011-12-28,47.9,54.69,19.79,38.45,75.58,75.58,5.85,65.37
2011-12-29,46.33,59.32,20.56,30.63,78.15,78.15,6.26,51.23
2011-12-30,45.21,57.91,21.39,33.02,74.62,74.62,6.65,48.22
2012-01-03,47.59,64.51,21.24,31.82,75.42,75.42,3.53,61.14
2012-01-04,47.08,64.93,19.31,23.83,77.59,77.59,5.14,61.14
2012-01-05,49.33,66.48,21.11,29.58,79.81,79.81,9.02,59.53
2012-01-06,50.85,65.67,22.78,38.91,82.2,82.2,7.1,57.05
2012-01-09,53.32,66.83,23.48,47.67,79.89,79.89,7.51,67.97
2012-01-10,54.76,70.76,27.87,53.62,80.9,80.9,9.03,60.22
2012-01-11,55.67,71.05,29.03,58.72,79.21,79.21,8.26,64.21
2012-01-12,61.75,72.25,31.0,78.15,80.76,80.76,18.76,70.57
2012-01-13,61.14,70.31,30.41,78.18,78.15,78.15,17.85,74.93
2012-01-17,58.19,72.09,28.96,70.64,72.47,72.47,18.07,72.62
2012-01-18,61.79,77.09,32.59,76.91,76.92,76.92,10.5,81.6
2012-01-19,67.73,79.41,35.02,91.54,80.15,80.15,14.16,93.64
2012-01-20,62.84,79.85,30.47,70.66,85.52,85.52,6.74,81.09
2012-01-23,63.01,80.17,33.73,73.99,83.24,83.24,8.26,78.45
2012-01-24,62.71,79.85,36.56,74.36,81.09,81.09,9.74,76.3
2012-01-25,64.77,83.69,38.24,80.56,82.45,82.45,12.27,73.74
2012-01-26,63.44,81.14,36.91,79.37,80.56,80.56,15.85,69.68
2012-01-27,65.06,80.45,37.92,84.27,79.83,79.83,16.13,77.02
2012-01-30,61.55,79.26,35.89,77.14,75.32,75.32,17.48,70.42
2012-01-31,60.97,78.93,36.24,76.52,74.06,74.06,17.74,69.26
2012-02-01,64.6,82.8,40.51,88.05,76.61,76.61,21.2,66.4
2012-02-02,65.36,82.99,40.48,93.2,77.97,77.97,21.42,63.47
2012-02-03,69.35,89.15,43.01,95.95,80.58,80.58,23.76,72.39
2012-02-06,67.54,88.32,42.28,90.23,76.7,76.7,26.08,72.45
2012-02-07,67.59,88.77,41.92,87.84,75.97,75.97,27.32,75.33
2012-02-08,64.92,89.14,42.28,77.77,72.5,72.5,27.49,72.76
2012-02-09,63.96,89.32,42.37,75.27,69.35,69.35,23.41,78.64
2012-02-10,58.74,85.75,42.24,70.01,58.76,58.76,23.61,72.07
2012-02-13,61.55,88.48,41.01,68.78,66.02,66.02,22.75,77.8
2012-02-14,60.87,87.66,40.89,72.17,63.06,63.06,22.96,76.27
2012-02-15,56.88,84.84,42.75,67.51,55.09,55.09,24.23,68.67
2012-02-16,60.15,89.29,44.35,65.51,63.26,63.26,26.54,68.85
2012-02-17,63.01,89.73,44.65,77.55,69.13,69.13,24.61,66.27
2012-02-21,59.87,89.43,41.49,62.04,66.28,66.28,25.87,67.72
2012-02-22,57.2,87.27,40.39,52.42,65.11,65.11,26.05,64.05
2012-02-23,59.15,88.58,42.06,52.2,70.9,70.9,27.29,62.12
2012-02-24,58.86,88.62,41.22,53.5,67.58,67.58,27.47,66.08
2012-02-27,57.28,88.61,40.92,50.29,62.52,62.52,30.8,65.31
2012-02-28,58.26,89.62,39.18,51.2,62.87,62.87,30.95,71.16
2012-02-29,55.77,86.87,36.47,43.82,59.8,59.8,28.99,74.61
2012-03-01,56.7,89.08,37.62,35.92,64.95,64.95,31.26,73.15
2012-03-02,55.09,87.07,36.21,32.63,64.03,64.03,32.46,69.19
2012-03-05,50.46,84.69,34.25,22.32,59.6,59.6,32.6,60.14
2012-03-06,43.82,77.21,31.72,18.68,45.03,45.03,33.79,55.31
2012-03-07,47.69,79.83,33.28,22.83,54.01,54.01,34.98,54.89
2012-03-08,51.43,83.64,35.56,26.9,59.43,59.43,35.11,59.98
2012-03-09,53.9,84.5,38.64,33.59,63.2,63.2,36.29,57.88
2012-03-12,55.31,83.84,36.24,28.23,70.03,70.03,35.36,63.42
2012-03-13,59.14,91.07,37.31,33.36,73.61,73.61,33.38,71.66
2012-03-14,59.0,89.64,36.12,30.89,70.06,70.06,36.69,79.55
2012-03-15,59.3,91.4,38.74,32.23,68.7,68.7,33.64,81.67
2012-03-16,59.35,91.03,38.77,28.74,73.04,73.04,34.83,76.0
2012-03-19,58.29,91.87,37.77,25.78,69.17,69.17,34.96,79.32
2012-03-20,56.43,89.69,35.91,29.03,65.59,65.59,35.1,74.09
2012-03-21,57.37,87.94,36.69,33.25,67.43,67.43,34.17,74.67
2012-03-22,54.09,83.86,35.44,26.84,64.4,64.4,33.25,70.45
2012-03-23,55.78,84.33,36.61,31.25,67.98,67.98,32.33,69.98
2012-03-26,57.9,89.43,35.4,28.96,70.5,70.5,33.54,77.0
2012-03-27,55.74,87.32,36.55,35.6,62.32,62.32,33.68,72.39
2012-03-28,54.72,84.33,33.38,34.87,62.3,62.3,34.88,71.02
2012-03-29,53.54,82.86,34.48,34.76,61.67,61.67,35.01,64.3
2012-03-30,54.58,83.57,33.49,35.71,61.08,61.08,34.08,73.08
2012-04-02,55.35,85.77,34.22,41.73,59.98,59.98,33.16,72.61
2012-04-03,57.77,83.16,35.02,49.47,59.53,59.53,34.37,83.32
2012-04-04,53.1,78.08,33.57,42.9,54.7,54.7,34.51,73.23
2012-04-05,49.68,77.15,31.28,32.93,53.01,53.01,34.65,65.76
2012-04-09,42.34,71.78,29.62,22.84,40.67,40.67,34.78,56.03
2012-04-10,37.56,64.32,28.27,25.86,31.72,31.72,32.77,48.28
2012-04-11,39.19,66.9,29.92,27.09,34.1,34.1,38.27,43.98
2012-04-12,46.21,72.01,33.83,37.31,50.44,50.44,37.32,42.11
2012-04-13,39.7,66.4,34.3,32.93,36.82,36.82,37.45,33.2
2012-04-16,40.37,65.81,35.58,35.46,37.14,37.14,37.58,33.88
2012-04-17,43.33,71.57,35.08,36.5,43.8,43.8,38.78,33.77
2012-04-18,43.03,69.43,34.57,39.64,42.93,42.93,37.84,33.89
2012-04-19,45.09,66.54,37.54,43.9,44.74,44.74,42.32,35.84
2012-04-20,47.53,66.6,37.96,47.47,50.14,50.14,41.37,39.03
2012-04-23,43.02,62.87,35.63,40.77,41.3,41.3,42.6,36.66
2012-04-24,44.84,64.07,35.92,44.17,46.17,46.17,42.75,34.64
2012-04-25,47.9,69.18,34.58,39.11,53.54,53.54,42.89,42.46
2012-04-26,50.94,71.51,36.18,48.95,56.67,56.67,43.04,43.55
2012-04-27,51.66,72.2,38.05,50.2,55.72,55.72,43.18,46.53
2012-04-30,49.83,70.33,39.35,54.94,50.58,50.58,43.32,39.69
2012-05-01,51.43,72.26,39.9,54.49,53.81,53.81,43.47,42.27
2012-05-02,49.84,70.76,40.58,54.1,52.0,52.0,43.61,35.8
2012-05-03,48.32,67.22,37.78,52.17,47.85,47.85,44.89,40.49
2012-05-04,45.09,60.38,38.51,58.47,38.54,38.54,45.03,36.16
2012-05-07,46.52,60.25,36.61,58.76,40.14,40.14,44.04,45.69
2012-05-08,46.36,58.32,34.63,58.45,39.67,39.67,43.04,50.78
2012-05-09,43.7,55.51,37.22,59.88,33.89,33.89,42.03,43.47
2012-05-10,43.95,56.23,35.56,49.31,41.52,41.52,43.32,40.19
2012-05-11,43.51,54.65,38.31,53.21,35.63,35.63,42.31,44.83
2012-05-14,38.1,50.12,37.47,49.57,24.66,24.66,42.45,37.77
2012-05-15,36.11,47.72,35.77,48.32,24.81,24.81,40.27,31.04
2012-05-16,33.66,45.9,32.12,43.93,23.44,23.44,35.73,31.05
2012-05-17,24.97,40.0,25.37,28.48,11.64,11.64,33.54,24.14
2012-05-18,24.01,37.1,24.31,26.75,9.67,9.67,38.41,22.13
2012-05-21,33.38,42.99,28.61,37.12,28.26,28.26,37.37,31.06
2012-05-22,32.46,42.93,29.07,37.61,26.69,26.69,32.76,31.46
2012-05-23,33.55,43.31,33.67,47.16,28.72,28.72,28.13,25.14
2012-05-24,34.23,43.52,32.46,42.96,34.06,34.06,25.89,26.66
2012-05-25,35.35,42.37,37.97,47.46,33.79,33.79,27.26,24.8
2012-05-29,37.67,46.32,38.36,45.81,38.72,38.72,26.19,29.56
2012-05-30,28.83,40.58,32.25,37.62,23.19,23.19,28.78,16.17
2012-05-31,28.21,39.62,30.56,34.65,24.93,24.93,27.68,15.14
2012-06-01,21.72,30.28,26.13,34.76,13.04,13.04,30.3,4.48
2012-06-04,23.1,30.33,23.51,30.14,17.61,17.61,29.18,13.32
2012-06-05,28.62,32.43,28.06,38.86,26.49,26.49,29.31,18.7
2012-06-06,36.94,40.87,30.85,45.46,40.35,40.35,28.16,32.54
2012-06-07,36.11,40.7,28.16,37.71,43.27,43.27,25.73,33.97
2012-06-08,37.9,43.56,28.09,40.39,46.37,46.37,25.86,34.67
2012-06-11,31.71,38.6,23.51,30.56,35.66,35.66,24.68,33.32
2012-06-12,36.92,42.78,24.51,32.41,43.67,43.67,26.09,45.34
