date,fear_greed_index,momentum,strength,breadth,put_call,volatility,junk_bond,safe_haven
2024-08-22,72.96,75.2,93.77,29.82,75.12,78.7,77.42,80.67
2024-08-23,78.44,79.23,97.9,47.78,80.84,85.02,77.42,80.9
2024-08-26,77.61,77.71,96.75,48.46,79.94,83.94,77.42,79.05
2024-08-27,77.12,78.0,97.33,39.78,82.4,86.63,77.42,78.31
2024-08-28,73.89,75.43,95.16,38.78,76.89,80.34,77.42,73.2
2024-08-29,75.74,75.16,95.15,43.82,81.81,85.81,79.03,69.37
2024-08-30,76.41,78.69,98.79,39.8,84.03,88.24,80.65,64.7
2024-09-03,67.04,70.34,91.08,31.16,65.27,66.83,75.81,68.79
2024-09-04,67.35,69.51,90.51,31.63,63.54,64.58,77.42,74.23
2024-09-05,69.19,68.19,89.43,29.68,68.41,69.9,79.03,79.68
2024-09-06,64.4,61.61,83.3,29.15,60.56,60.61,80.65,74.92
2024-09-09,67.6,65.64,87.34,23.16,70.31,71.58,80.65,74.49
2024-09-10,68.15,67.12,88.92,21.33,71.65,72.97,79.03,76.04
2024-09-11,69.57,70.86,92.7,17.39,76.3,78.17,79.03,72.52
2024-09-12,71.68,73.42,95.39,24.28,78.41,80.49,79.03,70.71
2024-09-13,76.09,75.17,97.34,42.52,80.13,82.4,80.65,74.38
2024-09-16,75.48,75.38,97.8,43.43,78.33,80.23,79.03,74.15
2024-09-17,75.51,75.22,97.9,48.64,76.9,78.47,80.65,70.78
2024-09-18,74.41,73.9,96.84,49.8,75.03,76.15,82.26,66.88
2024-09-19,77.13,80.04,100.0,51.36,81.25,83.26,79.03,64.94
2024-09-20,76.43,79.03,99.31,41.76,81.92,83.94,79.03,70.06
2024-09-23,75.49,79.82,100.0,35.89,82.83,84.91,79.03,65.94
2024-09-24,76.22,80.48,100.0,35.34,84.49,86.78,79.03,67.45
2024-09-25,75.02,79.5,99.34,27.23,84.48,86.71,82.26,65.61
2024-09-26,75.73,80.77,100.0,30.02,84.67,86.86,80.65,67.17
2024-09-27,75.7,80.0,99.56,37.7,79.69,80.91,82.26,69.78
2024-09-30,75.77,81.31,100.0,36.12,80.51,81.77,82.26,68.4
2024-10-01,72.12,77.44,96.73,31.82,72.58,72.3,83.87,70.13
2024-10-02,71.57,77.17,96.78,31.8,73.87,73.64,82.26,65.46
2024-10-03,68.96,76.25,96.2,28.47,68.95,67.69,83.87,61.28
2024-10-04,71.49,79.35,99.31,34.85,73.11,72.48,82.26,59.11
2024-10-07,66.84,75.4,95.96,35.91,62.52,59.64,85.48,52.96
2024-10-08,67.77,78.75,99.31,28.95,66.59,64.21,85.48,51.07
2024-10-09,68.42,81.13,100.0,26.58,68.51,66.3,87.1,49.32
2024-10-10,67.74,79.96,99.28,25.51,68.49,66.04,87.1,47.77
2024-10-11,70.59,81.86,100.0,39.91,70.06,67.8,87.1,47.42
2024-10-14,71.32,84.37,100.0,38.71,72.44,70.65,87.1,45.94
2024-10-15,70.64,80.97,97.44,45.51,69.58,67.13,85.48,48.33
2024-10-16,74.19,82.3,99.0,54.25,72.93,71.1,87.1,52.63
2024-10-17,73.66,81.74,98.95,49.97,74.42,72.86,88.71,48.95
2024-10-18,74.48,82.79,100.0,43.21,77.76,76.9,90.32,50.35
2024-10-21,71.63,81.64,99.39,30.68,76.75,75.63,91.94,45.41
2024-10-22,71.25,81.02,99.23,29.1,77.34,76.26,91.94,43.83
2024-10-23,69.25,77.06,96.15,31.47,74.21,72.37,90.32,43.16
2024-10-24,70.02,77.49,96.86,32.59,74.81,72.97,90.32,45.11
2024-10-25,67.86,76.99,96.76,29.63,71.11,68.29,90.32,41.89
2024-10-28,70.46,77.56,97.64,42.29,72.9,70.27,90.32,42.22
2024-10-29,70.31,77.73,98.13,38.21,74.42,72.0,90.32,41.34
2024-10-30,69.56,76.05,96.95,39.13,71.47,68.21,91.94,43.15
2024-10-31,65.27,68.67,90.21,40.96,63.14,57.69,93.55,42.68
2024-11-01,67.12,69.89,91.22,42.28,67.32,62.49,91.94,44.68
2024-11-04,68.15,68.56,89.98,47.35,67.29,62.11,91.94,49.83
2024-11-05,71.69,72.81,94.6,51.42,72.03,67.69,91.94,51.34
2024-11-06,81.1,81.94,100.0,76.8,84.84,83.49,90.32,50.27
2024-11-07,81.37,84.39,100.0,61.2,88.12,87.5,91.94,56.41
2024-11-08,81.86,85.42,100.0,60.2,88.96,88.47,93.55,56.46
2024-11-11,82.9,85.37,100.0,67.84,88.9,88.36,93.55,56.3
2024-11-12,79.37,83.87,98.91,50.57,89.71,89.33,93.55,49.63
2024-11-13,78.6,83.57,98.94,40.03,91.81,91.91,96.77,47.17
2024-11-14,76.63,80.87,96.52,32.65,90.98,90.83,93.55,50.98
2024-11-15,73.11,75.48,91.24,31.89,85.59,83.98,96.77,46.8
2024-11-18,74.13,76.66,92.76,29.72,87.34,86.07,93.55,52.83
2024-11-19,74.76,77.83,94.23,33.6,85.14,83.19,93.55,55.78
2024-11-20,74.72,77.49,94.24,33.81,82.85,80.16,96.72,57.77
2024-11-21,76.57,79.17,96.37,43.06,83.81,81.24,96.72,55.62
2024-11-22,80.87,80.14,97.8,53.72,88.72,87.35,100.0,58.36
2024-11-25,83.77,80.9,99.04,60.35,90.65,89.74,100.0,65.68
2024-11-26,82.16,82.67,100.0,45.5,92.12,91.61,98.39,64.82
2024-11-27,82.42,80.81,98.45,47.29,92.12,91.61,100.0,66.69
2024-11-29,83.91,82.55,100.0,43.25,93.88,93.82,100.0,73.87
2024-12-02,83.61,83.08,100.0,39.27,94.38,94.46,98.39,75.7
2024-12-03,82.43,82.88,100.0,31.66,94.51,94.61,100.0,73.38
2024-12-04,82.32,84.82,100.0,30.09,94.08,94.05,100.0,73.21
2024-12-05,80.79,83.69,99.26,21.48,93.83,93.71,100.0,73.57
2024-12-06,81.66,84.26,100.0,25.38,96.12,96.59,98.41,70.87
2024-12-09,79.19,81.5,97.48,25.94,91.94,91.28,100.0,66.2
2024-12-10,78.61,80.02,96.23,25.91,92.0,91.31,100.0,64.82
2024-12-11,80.45,82.81,99.58,24.17,93.8,93.56,100.0,69.21
2024-12-12,77.89,80.38,97.22,18.6,92.84,92.29,96.92,67.03
2024-12-13,77.38,80.05,97.2,15.93,93.18,92.7,98.46,64.11
2024-12-16,77.89,81.19,98.84,20.88,90.63,89.4,96.92,67.37
2024-12-17,75.45,79.39,97.17,16.43,87.23,84.99,96.92,66.01
2024-12-18,57.78,67.87,84.44,7.35,53.23,41.0,95.38,55.22
2024-12-19,61.21,67.33,84.08,8.71,63.89,54.21,96.92,53.32
2024-12-20,68.8,71.13,88.63,11.78,80.66,75.66,96.92,56.84
2024-12-23,70.36,73.6,91.71,7.91,85.33,81.58,98.46,53.9
2024-12-24,73.93,77.47,96.42,11.74,92.63,90.98,98.46,49.78
2024-12-26,74.38,77.01,96.24,23.79,91.35,89.25,92.31,50.73
2024-12-27,71.02,72.53,91.48,22.59,87.9,84.69,92.31,45.62
2024-12-30,68.84,68.29,86.92,28.07,83.84,79.26,92.31,43.18
2024-12-31,69.78,66.52,85.11,34.58,84.1,79.45,96.92,41.8
2025-01-02,69.36,65.54,84.18,38.12,82.57,77.27,95.38,42.43
2025-01-03,73.0,70.0,89.45,41.97,87.8,84.01,96.92,40.84
2025-01-06,72.99,71.87,91.75,36.76,88.14,84.35,96.92,41.16
2025-01-07,69.68,67.55,86.59,40.6,83.18,77.69,96.92,35.25
2025-01-08,69.44,67.96,87.27,35.55,83.63,78.14,95.38,38.15
2025-01-10,64.67,62.11,80.52,30.88,78.57,71.25,95.38,33.96
2025-01-13,65.31,62.59,81.2,33.21,79.73,72.56,93.85,34.06
2025-01-14,68.06,62.92,81.69,42.99,81.22,74.35,95.38,37.86
2025-01-15,74.05,69.45,89.61,44.17,88.57,84.05,93.85,48.68
2025-01-16,74.05,68.46,88.68,46.9,87.26,82.25,95.38,49.39
2025-01-17,74.93,71.92,92.85,41.21,89.03,84.61,93.85,51.01
2025-01-21,79.36,74.97,96.72,49.32,91.56,88.02,92.31,62.65
2025-01-22,79.07,77.01,99.69,37.98,91.45,87.87,93.85,65.66
2025-01-23,78.86,78.67,100.0,37.95,91.68,88.17,93.85,61.71
2025-01-24,78.87,77.21,98.63,38.33,92.1,88.81,93.85,63.15
2025-01-27,74.6,71.36,91.64,42.3,83.5,77.39,93.85,62.13
2025-01-28,76.24,74.5,95.99,36.22,87.7,82.97,93.85,62.45
2025-01-29,76.16,72.42,93.76,38.7,87.28,82.4,93.85,64.74
2025-01-30,78.34,74.12,96.27,43.49,89.27,85.1,93.85,66.31
2025-01-31,76.93,71.9,93.86,40.17,87.6,82.89,96.92,65.15
2025-02-03,73.24,68.71,89.76,35.94,81.44,74.69,96.92,65.25
2025-02-04,76.17,70.96,93.13,42.3,85.27,79.97,95.38,66.16
2025-02-05,79.25,72.0,95.13,48.2,88.88,85.36,95.38,69.81
2025-02-06,79.37,72.91,96.99,40.75,89.4,86.37,95.38,73.77
2025-02-07,76.34,68.98,92.04,38.64,86.17,82.48,95.38,70.66
2025-02-10,78.34,71.11,95.52,36.25,88.11,85.21,95.38,76.81
2025-02-11,77.63,70.87,95.69,32.08,87.41,84.43,96.92,75.98
2025-02-12,76.16,69.53,94.27,28.29,87.68,84.91,96.92,71.5
2025-02-13,78.3,73.09,99.69,31.07,89.92,87.87,96.92,69.56
2025-02-14,78.52,72.77,99.65,31.72,90.85,89.11,95.38,70.15
2025-02-18,78.02,73.39,100.0,34.78,89.16,86.93,95.38,66.5
2025-02-19,77.35,74.01,100.0,30.84,89.41,87.23,95.38,64.56
2025-02-20,76.31,72.11,97.74,28.41,88.29,85.77,96.92,64.95
2025-02-21,70.57,65.49,88.87,20.12,80.92,76.23,96.92,65.45
2025-02-24,69.57,63.45,86.33,20.97,78.75,73.34,98.46,65.66
2025-02-25,69.33,61.57,83.95,24.86,77.5,71.66,98.46,67.31
2025-02-26,70.38,61.45,84.02,28.94,78.54,72.89,98.46,68.38
2025-02-27,66.14,55.53,75.99,31.01,72.79,65.29,96.92,65.47
2025-02-28,69.48,61.05,83.89,28.75,77.24,70.91,96.92,67.6
2025-03-03,63.4,54.5,74.98,22.21,68.32,59.12,95.38,69.28
2025-03-04,61.49,50.05,68.9,26.6,66.46,56.38,95.38,66.65
2025-03-05,64.04,53.85,74.38,28.43,71.19,62.3,93.85,64.3
2025-03-06,58.59,47.37,65.53,32.1,62.92,51.29,93.85,57.04
2025-03-07,60.53,49.18,68.23,32.99,67.26,56.91,92.31,56.83
2025-03-10,53.69,39.56,55.0,34.6,54.75,40.1,92.31,59.51
2025-03-11,54.21,36.91,51.39,44.28,57.57,43.62,90.77,54.89
2025-03-12,57.52,38.53,53.71,41.53,65.35,53.69,93.85,55.99
2025-03-13,55.11,33.78,47.1,40.14,64.31,52.08,89.23,59.16
2025-03-14,60.17,40.95,57.07,44.15,72.57,62.9,87.69,55.85
2025-03-17,62.88,43.14,60.15,48.72,76.21,67.62,89.23,55.07
2025-03-18,60.83,39.45,55.01,49.52,73.01,63.16,89.23,56.46
2025-03-19,64.73,43.14,60.16,52.73,78.12,69.9,90.77,58.29
2025-03-20,63.86,42.36,59.11,47.82,78.46,70.27,90.77,58.25
2025-03-21,63.27,42.67,59.51,41.76,79.94,72.22,89.23,57.53
2025-03-24,67.7,48.76,68.0,48.38,85.0,78.96,87.69,57.14
2025-03-25,67.09,49.28,68.77,40.7,85.95,80.19,89.23,55.5
2025-03-26,64.1,45.35,63.3,41.64,82.7,75.78,89.23,50.71
2025-03-27,63.41,44.21,61.69,41.2,81.77,74.43,87.69,52.89
2025-03-28,57.36,37.41,52.15,40.64,73.69,63.35,84.62,49.66
2025-03-31,56.43,39.36,54.77,31.57,72.12,60.99,84.62,51.58
2025-04-01,58.4,40.72,56.57,30.09,73.67,62.9,86.15,58.69
2025-04-02,60.61,43.06,59.8,39.91,74.51,63.87,84.62,58.54
2025-04-03,45.42,26.4,36.48,25.73,51.41,32.01,86.15,59.75
2025-04-04,29.06,6.91,9.08,41.44,10.82,0.0,81.54,53.63
2025-04-07,26.23,6.48,8.07,35.85,7.73,0.0,78.46,47.05
2025-04-08,22.15,1.9,1.32,27.2,0.0,0.0,80.0,44.62
2025-04-09,44.99,31.15,41.61,22.36,47.72,46.23,72.31,53.52
2025-04-10,36.02,19.78,25.56,18.66,30.67,28.69,80.0,48.76
2025-04-11,40.21,25.83,33.66,20.37,39.21,36.5,80.0,45.89
2025-04-14,46.59,28.63,37.28,26.5,56.07,52.98,73.85,50.87
2025-04-15,48.23,28.27,36.49,31.49,58.26,54.88,75.38,52.84
2025-04-16,45.32,21.06,26.21,43.46,52.49,48.65,76.92,48.47
2025-04-17,47.82,21.74,26.8,50.17,60.07,56.04,73.85,46.06
2025-04-21,41.28,14.36,16.23,51.11,50.38,45.74,70.77,40.41
2025-04-22,47.12,22.62,27.23,51.74,58.6,53.77,70.77,45.12
2025-04-23,50.7,28.28,33.85,49.38,64.0,59.01,73.85,46.51
2025-04-24,55.33,35.18,43.22,48.27,68.97,63.9,72.31,55.48
2025-04-25,57.2,37.81,46.71,41.36,73.03,67.93,73.85,59.71
2025-04-28,57.43,38.16,47.01,44.34,72.43,67.16,72.31,60.64
2025-04-29,59.39,40.26,49.77,43.85,74.88,69.58,75.38,61.97
2025-04-30,57.49,40.89,50.48,37.16,73.72,68.27,73.85,58.02
2025-05-01,58.3,43.18,53.5,37.59,74.07,68.52,73.85,57.43
2025-05-02,62.84,48.35,60.61,44.84,78.69,73.26,75.38,58.72
2025-05-05,61.75,46.13,57.48,42.91,76.49,70.89,73.85,64.49
2025-05-06,61.01,43.49,53.74,40.37,73.88,68.12,75.38,72.05
2025-05-07,63.56,45.04,55.84,39.62,76.78,71.11,75.38,81.12
2025-05-08,64.62,47.12,58.65,50.36,79.31,73.76,75.38,67.76
2025-05-09,65.01,47.0,58.3,48.2,80.71,75.19,72.31,73.33
2025-05-12,72.03,58.5,74.17,48.41,89.03,83.86,73.85,76.38
2025-05-13,71.91,61.18,77.82,45.22,89.48,84.28,75.38,69.99
2025-05-14,70.41,61.61,78.34,36.28,88.6,83.3,76.92,67.82
2025-05-15,72.23,62.71,80.44,37.7,90.5,85.25,75.38,73.61
2025-05-16,74.49,65.08,84.0,39.54,91.93,86.71,76.92,77.24
2025-05-19,73.81,65.4,84.45,35.39,89.89,84.48,73.85,83.23
2025-05-20,73.54,63.9,82.46,39.69,90.07,84.61,76.92,77.16
2025-05-21,66.97,57.86,74.21,29.85,83.65,77.74,78.46,67.03
2025-05-22,66.37,57.74,73.98,31.27,85.12,79.19,75.38,61.88
2025-05-23,64.28,55.31,70.61,35.8,80.55,74.23,73.85,59.58
2025-05-27,69.86,62.84,80.83,40.02,88.33,82.46,70.77,63.78
2025-05-28,68.21,60.8,77.99,35.69,87.56,81.59,75.38,58.43
2025-05-29,68.99,62.33,80.03,35.81,87.92,81.91,73.85,61.06
2025-05-30,69.45,62.36,79.98,33.13,89.4,83.42,75.38,62.46
2025-06-02,70.02,63.92,82.07,32.33,89.96,83.94,75.38,62.51
2025-06-03,73.0,66.14,85.04,41.84,91.56,85.59,75.38,65.44
2025-06-04,73.73,66.2,85.07,39.79,91.81,85.79,78.46,68.98
2025-06-05,72.7,64.27,82.36,43.78,89.89,83.64,80.0,64.99
2025-06-06,76.11,68.18,87.62,48.5,93.88,87.87,81.54,65.18
2025-06-09,76.56,68.56,88.09,51.18,93.04,86.9,81.54,66.57
2025-06-10,77.45,70.68,90.93,49.52,93.57,87.42,84.62,65.41
2025-06-11,76.41,69.64,89.5,47.08,92.93,86.66,81.54,67.49
2025-06-12,76.24,71.1,91.49,39.52,91.25,84.78,84.62,70.91
2025-06-13,70.74,66.83,85.61,33.38,84.98,77.86,83.08,63.42
2025-06-16,73.05,70.39,90.44,35.65,88.96,82.09,81.54,62.29
2025-06-17,70.83,67.23,86.1,34.33,83.45,75.93,84.62,64.13
2025-06-18,72.41,67.17,85.94,39.53,86.86,79.54,83.08,64.78
2025-06-20,73.08,66.38,84.82,39.74,85.88,78.35,84.62,71.8
2025-06-23,75.3,69.94,89.76,40.78,87.73,80.31,84.62,73.95
2025-06-24,78.84,74.06,95.53,42.28,92.87,86.11,84.62,76.4
2025-06-25,77.65,73.98,95.52,32.09,94.39,87.89,89.23,70.42
2025-06-26,80.92,76.98,99.73,40.27,94.75,88.31,90.77,75.62
2025-06-27,80.39,78.94,100.0,35.81,95.36,88.98,90.77,72.9
2025-06-30,80.11,80.87,100.0,32.84,94.46,87.97,89.23,75.43
2025-07-01,81.13,80.31,99.43,43.13,94.27,87.72,87.69,75.38
2025-07-02,82.44,82.0,100.0,49.34,94.71,88.19,89.23,73.62
2025-07-03,82.46,85.06,100.0,49.18,95.28,88.83,89.23,69.61
2025-07-07,79.18,81.75,96.19,41.16,92.1,85.35,89.23,68.5
2025-07-08,80.52,81.31,95.85,46.6,94.3,87.77,87.69,70.09
2025-07-09,82.76,83.54,98.76,48.99,96.27,89.92,89.23,72.59
2025-07-10,83.03,84.42,100.0,48.91,96.63,90.31,89.23,71.71
2025-07-11,80.07,82.93,98.4,39.32,95.2,88.78,89.23,66.61
2025-07-14,79.63,83.25,99.08,43.19,93.38,86.81,87.69,64.02
2025-07-15,77.15,81.46,97.17,28.94,92.94,86.36,87.69,65.48
2025-07-16,79.22,82.49,98.71,35.57,93.41,86.9,90.77,66.71
2025-07-17,80.66,84.42,100.0,41.11,94.83,88.49,89.23,66.56
2025-07-18,80.08,84.19,99.96,35.42,95.09,88.76,89.23,67.88
2025-07-21,79.64,84.58,100.0,31.07,94.54,88.16,89.23,69.88
2025-07-22,80.41,84.69,100.0,37.83,94.89,88.53,89.23,67.67
2025-07-23,82.16,87.64,100.0,43.78,97.46,91.33,90.77,64.15
2025-07-24,80.23,87.79,100.0,30.83,97.42,91.28,90.77,63.52
2025-07-25,80.44,89.22,100.0,31.6,98.46,92.41,89.23,62.12
2025-07-28,80.5,89.08,100.0,30.56,98.24,92.17,92.31,61.17
2025-07-29,79.0,87.73,98.66,28.84,96.05,89.82,90.77,61.16
2025-07-30,78.79,87.06,98.09,27.14,97.18,91.06,90.77,60.21
2025-07-31,77.36,85.44,96.42,23.97,94.36,87.99,92.31,61.05
2025-08-01,72.75,78.98,89.21,22.4,86.12,78.95,89.23,64.34
2025-08-04,78.35,84.56,95.75,29.89,92.63,86.01,89.23,70.39
2025-08-05,79.23,82.49,93.56,40.15,91.87,85.2,90.77,70.55
2025-08-06,79.21,85.21,96.82,32.23,94.31,87.87,90.77,67.29
2025-08-07,78.7,84.75,96.46,31.36,94.78,88.36,89.23,65.97
2025-08-08,80.44,87.65,99.98,27.35,97.99,91.87,89.23,69.02
2025-08-11,79.79,86.48,98.84,30.41,95.49,89.15,89.23,68.96
2025-08-12,84.33,90.8,100.0,47.05,98.93,92.91,87.69,72.9
2025-08-13,86.55,91.87,100.0,59.62,99.46,93.5,87.69,73.72
2025-08-14,84.21,91.8,100.0,45.96,98.67,92.66,89.23,71.17
2025-08-15,82.79,90.45,98.74,42.66,98.08,92.02,89.23,68.35
2025-08-18,82.73,90.23,98.69,44.9,98.31,92.27,89.23,65.47
2025-08-19,81.1,87.73,96.15,42.22,96.99,90.83,89.23,64.52
2025-08-20,80.58,86.61,95.1,40.87,96.73,90.54,89.23,64.97
2025-08-21,79.92,84.82,93.38,45.37,94.67,88.29,89.23,63.69
2025-08-22,86.38,90.58,99.89,63.54,100.0,94.17,89.23,67.26
2025-08-25,84.61,88.6,98.03,55.08,98.65,92.76,92.31,66.8
2025-08-26,83.95,89.98,99.82,55.67,98.98,93.18,90.77,59.22
2025-08-27,84.67,90.61,100.0,55.98,98.4,92.61,92.31,62.79
2025-08-28,84.99,91.58,100.0,51.78,99.27,93.65,93.85,64.81
2025-08-29,82.81,88.67,97.26,50.26,97.08,91.35,95.38,59.69
2025-09-02,79.17,85.55,94.32,48.52,92.84,86.88,93.85,52.26
2025-09-03,79.91,87.25,96.47,41.21,94.63,88.91,93.85,57.03
2025-09-04,82.05,90.17,100.0,43.48,96.96,91.5,92.31,59.92
2025-09-05,82.84,88.52,98.65,48.46,97.1,91.8,90.77,64.59
2025-09-08,82.78,88.89,99.54,45.65,97.15,91.97,89.23,67.03
2025-09-09,81.42,89.46,100.0,36.87,97.14,92.14,90.77,63.55
2025-09-10,80.36,90.15,100.0,32.32,96.25,91.38,87.69,64.71
2025-09-11,82.72,92.99,100.0,40.36,97.63,92.96,90.77,64.31
2025-09-12,81.43,92.28,99.8,31.14,97.38,92.83,92.31,64.24
2025-09-15,81.44,93.68,100.0,30.14,95.08,90.54,92.31,68.37
2025-09-16,80.94,92.62,99.47,30.77,93.43,88.88,92.31,69.09
2025-09-17,81.53,91.73,99.07,33.29,94.86,90.46,95.38,65.94
2025-09-18,84.24,93.14,100.0,49.96,94.85,90.51,95.38,65.86
2025-09-19,83.02,94.58,100.0,36.97,95.38,91.13,95.38,67.68
2025-09-22,82.21,95.87,100.0,37.53,93.78,89.52,96.92,61.86
2025-09-23,81.4,93.16,97.82,39.33,92.47,88.19,95.38,63.43
2025-09-24,79.9,91.51,96.7,33.03,93.56,89.33,95.38,59.79
2025-09-25,77.74,89.01,94.73,28.9,92.19,87.94,95.38,56.0
2025-09-26,79.82,90.81,97.04,32.51,95.62,91.52,96.92,54.32
2025-09-29,79.93,91.31,98.07,30.65,93.54,89.47,96.92,59.53
2025-09-30,80.23,92.4,99.69,27.99,93.06,89.08,95.38,63.99
2025-10-01,79.93,93.22,100.0,27.91,92.95,89.05,93.85,62.52
2025-10-02,80.08,92.77,100.0,33.66,92.04,88.21,93.85,60.04
2025-10-03,80.2,91.93,100.0,39.55,91.78,88.16,95.38,54.63
2025-10-06,79.78,92.52,100.0,39.04,91.99,88.86,95.38,50.65
2025-10-07,77.36,90.07,98.52,32.08,89.31,86.71,92.31,52.52
2025-10-08,78.49,91.73,100.0,36.08,91.04,89.03,90.77,50.82
2025-10-09,77.28,89.85,98.94,32.95,90.41,88.71,93.85,46.28
2025-10-10,70.06,78.36,88.49,30.61,76.61,75.78,92.31,48.25
2025-10-13,75.16,83.8,94.33,41.28,82.98,82.28,92.31,49.11
2025-10-14,75.83,82.55,93.74,52.96,78.13,77.88,95.38,50.15
2025-10-15,77.09,83.42,95.27,54.81,78.35,78.3,96.92,52.54
2025-10-16,71.06,80.26,92.87,39.49,65.92,66.77,96.92,55.19
2025-10-17,73.13,81.56,94.87,29.14,77.6,77.96,95.38,55.42
2025-10-20,77.73,85.02,98.94,36.96,83.99,84.26,96.92,57.99
2025-10-21,77.58,84.35,98.95,32.29,84.67,85.15,98.46,59.21
2025-10-22,75.22,81.62,96.89,24.79,82.51,83.35,96.92,60.5
2025-10-23,77.71,83.3,99.13,31.73,85.8,86.56,95.38,62.09
2025-10-24,79.55,85.78,100.0,35.74,88.13,88.86,95.38,62.93
2025-10-27,79.58,90.0,100.0,27.56,89.52,90.29,96.92,62.77
2025-10-28,78.44,90.24,100.0,22.08,87.65,88.73,96.92,63.43
2025-10-29,76.23,89.57,99.98,16.71,86.13,87.5,96.92,56.8
2025-10-30,75.21,85.02,96.36,21.31,86.0,87.52,98.46,51.83
2025-10-31,76.58,85.46,97.31,25.75,84.43,86.21,100.0,56.9
2025-11-03,76.71,85.52,97.93,23.12,85.03,86.88,100.0,58.49
2025-11-04,73.14,80.29,93.66,20.1,79.85,82.36,100.0,55.74
2025-11-05,74.72,81.17,94.98,32.33,82.46,84.8,95.59,51.69
2025-11-06,72.22,76.26,90.94,26.88,78.26,81.12,97.06,55.05
2025-11-07,73.12,76.31,91.39,32.21,79.35,82.16,94.12,56.28
2025-11-10,74.64,81.83,96.9,28.06,83.44,85.82,91.18,55.29
2025-11-11,74.94,82.17,97.65,28.71,84.31,86.61,91.18,53.92
2025-11-12,75.26,81.96,97.88,27.1,83.65,86.04,92.65,57.58
2025-11-13,68.77,75.06,91.85,19.61,76.78,79.89,89.71,48.51
2025-11-14,69.52,74.5,91.67,24.73,77.32,80.31,91.18,46.97
2025-11-17,65.2,70.61,88.4,18.28,70.36,74.01,92.65,42.1
2025-11-18,64.01,67.08,85.47,30.95,64.17,68.3,92.65,39.46
2025-11-19,64.76,68.13,86.79,28.97,67.1,70.84,91.18,40.32
2025-11-20,60.85,61.87,81.3,28.53,59.7,64.02,91.18,39.33
2025-11-21,67.34,65.22,84.71,45.41,67.95,71.41,94.12,42.53
2025-11-24,71.26,70.67,90.13,47.6,75.99,78.6,91.18,44.64
2025-11-25,75.53,73.73,93.36,56.82,81.35,83.44,92.65,47.37
2025-11-26,77.66,75.96,95.84,55.44,85.07,86.83,91.18,53.33
2025-11-28,78.91,77.59,97.78,53.45,87.34,88.91,89.71,57.63
2025-12-01,75.86,75.12,95.84,45.37,84.86,86.71,91.18,51.91
2025-12-02,76.05,75.66,96.73,40.96,86.63,88.31,91.18,52.9
2025-12-03,79.33,76.38,97.81,53.97,88.0,89.57,92.65,56.92
2025-12-04,79.87,76.39,98.21,57.0,88.78,90.31,91.18,57.23
2025-12-05,79.1,76.72,98.91,49.36,89.77,91.23,92.65,55.05
2025-12-08,77.65,74.99,97.64,50.25,86.31,88.14,94.12,52.14
2025-12-09,76.86,74.26,97.32,50.68,85.56,87.47,94.12,48.63
2025-12-10,79.04,76.47,99.78,53.87,88.74,90.34,92.65,51.45
2025-12-11,80.61,76.83,100.0,59.48,91.22,92.61,94.12,49.97
2025-12-12,78.04,72.32,96.11,52.17,88.65,90.41,95.59,51.06
2025-12-15,76.22,71.31,95.54,44.11,86.49,88.53,94.12,53.46
2025-12-16,75.81,70.02,94.68,40.86,86.44,88.58,94.12,56.0
2025-12-17,73.42,65.24,90.51,40.53,83.2,85.77,94.12,54.57
2025-12-18,75.11,67.89,93.33,38.11,85.21,87.62,95.59,57.99
2025-12-19,77.65,70.89,96.49,37.25,90.59,92.46,95.59,60.29
2025-12-22,78.62,72.98,98.81,40.98,92.85,94.51,94.12,56.08
2025-12-23,76.96,74.37,100.0,30.39,93.03,94.71,94.12,52.11
2025-12-24,77.47,75.26,100.0,30.45,94.46,96.02,95.59,50.53
2025-12-26,76.69,74.8,99.89,26.72,94.05,95.7,97.06,48.64
2025-12-29,75.73,73.12,98.63,25.94,92.31,94.22,97.06,48.84
2025-12-30,75.74,72.28,98.14,22.01,91.89,93.9,98.53,53.44
2025-12-31,74.26,69.19,95.5,23.81,90.11,92.36,100.0,48.82
2026-01-02,75.55,69.63,96.17,32.71,91.32,93.45,100.0,45.59
2026-01-05,77.6,71.74,98.44,40.98,90.16,92.49,98.53,50.89
2026-01-06,79.49,73.8,100.0,46.43,90.54,92.86,100.0,52.81
2026-01-07,78.8,72.17,98.77,45.25,88.75,91.3,98.53,56.84
2026-01-08,79.59,71.9,98.79,52.85,88.54,91.13,98.53,55.38
2026-01-09,80.48,74.06,100.0,51.27,91.22,93.5,98.53,54.78
2026-01-12,79.89,74.32,100.0,51.06,89.39,91.94,100.0,52.53
2026-01-13,79.56,73.25,99.31,49.3,86.92,89.82,100.0,58.3
2026-01-14,79.52,70.91,97.43,57.18,84.72,87.92,100.0,58.47
2026-01-15,80.39,71.6,98.33,58.59,87.3,90.17,100.0,56.74
2026-01-16,79.75,71.06,98.11,56.19,87.23,90.12,100.0,55.54
2026-01-20,73.11,62.94,90.83,59.59,75.29,79.66,100.0,43.45
2026-01-21,77.77,67.05,94.84,62.25,84.36,87.55,100.0,48.35
2026-01-22,78.77,68.88,96.75,59.25,87.94,90.66,98.59,49.35
2026-01-23,75.54,68.76,96.87,39.42,86.68,89.55,98.59,48.94
2026-01-26,74.95,70.41,98.63,30.74,86.53,89.4,100.0,48.93
